30523: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=-1.777, wz=-4.620, w1=-1.919, h0=0.696, h1=0.483, ei=-225.947, correction=-11
30633: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-1.919, wz=-5.495, w1=-2.098, h0=0.483, h1=0.252, ei=-226.199, correction=-11
30744: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-2.098, wz=-2.682, w1=-2.127, h0=0.252, h1=0.018, ei=-226.217, correction=-11
30855: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=-2.127, wz=-1.057, w1=-2.074, h0=0.018, h1=-0.212, ei=-226.005, correction=-11
30956: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=-2.074, wz=-2.120, w1=-2.076, h0=-0.212, h1=-0.422, ei=-225.583, correction=-11
31055: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=-2.076, wz=-3.495, w1=-2.147, h0=-0.422, h1=-0.636, ei=-224.947, correction=-11
31156: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=-2.147, wz=-2.870, w1=-2.183, h0=-0.636, h1=-0.855, ei=-224.092, correction=-11
31256: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=-2.183, wz=-2.370, w1=-2.193, h0=-0.855, h1=-1.074, ei=-223.018, correction=-11
31360: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=-2.193, wz=-0.932, w1=-2.130, h0=-1.074, h1=-1.296, ei=-221.722, correction=-11
31471: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=-2.130, wz=-1.120, w1=-2.079, h0=-1.296, h1=-1.526, ei=-220.196, correction=-11
31584: TaskCorrectCourse::CorrectCourse: dt=0.112, w0=-2.079, wz=-1.182, w1=-2.034, h0=-1.526, h1=-1.754, ei=-218.442, correction=-10
31695: TaskCorrectCourse::CorrectCourse: dt=0.112, w0=-2.034, wz=-0.370, w1=-1.951, h0=-1.754, h1=-1.973, ei=-216.469, correction=-10
31808: TaskCorrectCourse::CorrectCourse: dt=0.112, w0=-1.951, wz=-1.807, w1=-1.944, h0=-1.973, h1=-2.190, ei=-214.279, correction=-10
31912: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=-1.944, wz=-2.370, w1=-1.965, h0=-2.190, h1=-2.399, ei=-211.880, correction=-10
32013: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=-1.965, wz=-2.932, w1=-2.014, h0=-2.399, h1=-2.602, ei=-209.278, correction=-10
32117: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=-2.014, wz=-3.182, w1=-2.072, h0=-2.602, h1=-2.818, ei=-206.460, correction=-10
32225: TaskCorrectCourse::CorrectCourse: dt=0.107, w0=-2.072, wz=-1.620, w1=-2.049, h0=-2.818, h1=-3.037, ei=-203.423, correction=-10
32326: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=-2.049, wz=-1.370, w1=-2.015, h0=-3.037, h1=-3.242, ei=-200.181, correction=-10
32439: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=-2.015, wz=-1.870, w1=-2.008, h0=-3.242, h1=-3.465, ei=-196.715, correction=-9
32550: TaskCorrectCourse::CorrectCourse: dt=0.112, w0=-2.008, wz=-0.807, w1=-1.948, h0=-3.465, h1=-3.684, ei=-193.032, correction=-9
32663: TaskCorrectCourse::CorrectCourse: dt=0.112, w0=-1.948, wz=-2.870, w1=-1.994, h0=-3.684, h1=-3.907, ei=-189.125, correction=-9
32774: TaskCorrectCourse::CorrectCourse: dt=0.113, w0=-1.994, wz=-0.745, w1=-1.932, h0=-3.907, h1=-4.125, ei=-185.000, correction=-9
32885: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-1.932, wz=-1.682, w1=-1.919, h0=-4.125, h1=-4.336, ei=-180.663, correction=-9
32996: TaskCorrectCourse::CorrectCourse: dt=0.112, w0=-1.919, wz=-1.245, w1=-1.886, h0=-4.336, h1=-4.548, ei=-176.116, correction=-8
33107: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-1.886, wz=0.192, w1=-1.782, h0=-4.548, h1=-4.744, ei=-171.372, correction=-8
33209: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=-1.782, wz=0.005, w1=-1.692, h0=-4.744, h1=-4.918, ei=-166.454, correction=-8
33317: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=-1.692, wz=-0.058, w1=-1.611, h0=-4.918, h1=-5.089, ei=-161.366, correction=-8
33418: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=-1.611, wz=-0.370, w1=-1.549, h0=-5.089, h1=-5.245, ei=-156.121, correction=-7
33521: TaskCorrectCourse::CorrectCourse: dt=0.105, w0=-1.549, wz=0.130, w1=-1.465, h0=-5.245, h1=-5.399, ei=-150.722, correction=-7
33632: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=-1.465, wz=4.880, w1=-1.147, h0=-5.399, h1=-5.526, ei=-145.196, correction=-7
33742: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-1.147, wz=5.880, w1=-0.796, h0=-5.526, h1=-5.614, ei=-139.582, correction=-6
33853: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=-0.796, wz=4.818, w1=-0.515, h0=-5.614, h1=-5.671, ei=-133.911, correction=-6
33964: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-0.515, wz=6.505, w1=-0.164, h0=-5.671, h1=-5.689, ei=-128.222, correction=-6
34074: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=-0.164, wz=4.130, w1=0.050, h0=-5.689, h1=-5.683, ei=-122.539, correction=-6
34178: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=0.050, wz=6.568, w1=0.376, h0=-5.683, h1=-5.645, ei=-116.894, correction=-5
34279: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=0.376, wz=0.380, w1=0.376, h0=-5.645, h1=-5.606, ei=-111.288, correction=-5
34382: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=0.376, wz=1.755, w1=0.445, h0=-5.606, h1=-5.560, ei=-105.728, correction=-5
34488: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=0.445, wz=0.130, w1=0.430, h0=-5.560, h1=-5.515, ei=-100.213, correction=-5
34595: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=0.430, wz=1.567, w1=0.486, h0=-5.515, h1=-5.463, ei=-94.750, correction=-4
34706: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=0.486, wz=4.630, w1=0.694, h0=-5.463, h1=-5.386, ei=-89.364, correction=-4
34817: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=0.694, wz=4.755, w1=0.897, h0=-5.386, h1=-5.286, ei=-84.078, correction=-4
34928: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=0.897, wz=5.568, w1=1.130, h0=-5.286, h1=-5.161, ei=-78.917, correction=-3
35039: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=1.130, wz=4.880, w1=1.318, h0=-5.161, h1=-5.015, ei=-73.902, correction=-3
35149: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=1.318, wz=1.505, w1=1.327, h0=-5.015, h1=-4.869, ei=-69.034, correction=-3
35260: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=1.327, wz=7.005, w1=1.611, h0=-4.869, h1=-4.690, ei=-64.344, correction=-3
35360: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=1.611, wz=0.818, w1=1.571, h0=-4.690, h1=-4.531, ei=-59.812, correction=-2
35461: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=1.571, wz=2.318, w1=1.609, h0=-4.531, h1=-4.369, ei=-55.444, correction=-2
35564: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=1.609, wz=0.630, w1=1.560, h0=-4.369, h1=-4.210, ei=-51.234, correction=-2
35663: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=1.560, wz=2.380, w1=1.601, h0=-4.210, h1=-4.050, ei=-47.184, correction=-2
35765: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=1.601, wz=1.692, w1=1.605, h0=-4.050, h1=-3.886, ei=-43.299, correction=-2
35875: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=1.605, wz=1.505, w1=1.600, h0=-3.886, h1=-3.710, ei=-39.589, correction=-1
35986: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=1.600, wz=2.818, w1=1.661, h0=-3.710, h1=-3.525, ei=-36.063, correction=-1
36096: TaskCorrectCourse::CorrectCourse: dt=0.109, w0=1.661, wz=5.693, w1=1.863, h0=-3.525, h1=-3.322, ei=-32.741, correction=-1
36206: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=1.863, wz=0.192, w1=1.779, h0=-3.322, h1=-3.125, ei=-29.616, correction=-1
36311: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=1.779, wz=0.130, w1=1.697, h0=-3.125, h1=-2.950, ei=-26.666, correction=-1
36416: TaskCorrectCourse::CorrectCourse: dt=0.105, w0=1.697, wz=0.005, w1=1.612, h0=-2.950, h1=-2.781, ei=-23.885, correction=-1
36515: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=1.612, wz=0.005, w1=1.532, h0=-2.781, h1=-2.628, ei=-21.257, correction=-1
36618: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=1.532, wz=0.317, w1=1.471, h0=-2.628, h1=-2.475, ei=-18.783, correction=0
36717: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=1.471, wz=0.255, w1=1.410, h0=-2.475, h1=-2.334, ei=-16.449, correction=0
36818: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=1.410, wz=0.068, w1=1.343, h0=-2.334, h1=-2.199, ei=-14.250, correction=0
36928: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=1.343, wz=0.442, w1=1.298, h0=-2.199, h1=-2.055, ei=-12.194, correction=0
37039: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=1.298, wz=0.442, w1=1.255, h0=-2.055, h1=-1.917, ei=-10.277, correction=0
37149: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=1.255, wz=0.192, w1=1.202, h0=-1.917, h1=-1.785, ei=-8.492, correction=0
37255: TaskCorrectCourse::CorrectCourse: dt=0.105, w0=1.202, wz=0.130, w1=1.149, h0=-1.785, h1=-1.664, ei=-6.828, correction=0
37357: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=1.149, wz=-0.245, w1=1.079, h0=-1.664, h1=-1.554, ei=-5.274, correction=0
37462: TaskCorrectCourse::CorrectCourse: dt=0.105, w0=1.079, wz=0.005, w1=1.025, h0=-1.554, h1=-1.447, ei=-3.827, correction=0
37569: TaskCorrectCourse::CorrectCourse: dt=0.107, w0=1.025, wz=0.130, w1=0.980, h0=-1.447, h1=-1.342, ei=-2.485, correction=0
37673: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=0.980, wz=-0.182, w1=0.922, h0=-1.342, h1=-1.244, ei=-1.241, correction=0
37775: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=0.922, wz=0.005, w1=0.876, h0=-1.244, h1=-1.155, ei=-0.086, correction=0
37884: TaskCorrectCourse::CorrectCourse: dt=0.109, w0=0.876, wz=-0.120, w1=0.827, h0=-1.155, h1=-1.065, ei=0.979, correction=0
37995: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=0.827, wz=-0.370, w1=0.767, h0=-1.065, h1=-0.981, ei=1.960, correction=0
38105: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=0.767, wz=-0.120, w1=0.722, h0=-0.981, h1=-0.901, ei=2.861, correction=0
38215: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=0.722, wz=0.442, w1=0.708, h0=-0.901, h1=-0.823, ei=3.684, correction=0
38317: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=0.708, wz=0.317, w1=0.689, h0=-0.823, h1=-0.753, ei=4.437, correction=0
38419: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=0.689, wz=0.130, w1=0.661, h0=-0.753, h1=-0.685, ei=5.122, correction=0
38519: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=0.661, wz=0.068, w1=0.631, h0=-0.685, h1=-0.621, ei=5.743, correction=0
38624: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=0.631, wz=0.068, w1=0.603, h0=-0.621, h1=-0.559, ei=6.302, correction=0
38726: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=0.603, wz=-0.120, w1=0.567, h0=-0.559, h1=-0.501, ei=6.804, correction=0
38830: TaskCorrectCourse::CorrectCourse: dt=0.105, w0=0.567, wz=-0.120, w1=0.533, h0=-0.501, h1=-0.446, ei=7.249, correction=0
38940: TaskCorrectCourse::CorrectCourse: dt=0.109, w0=0.533, wz=0.130, w1=0.512, h0=-0.446, h1=-0.390, ei=7.639, correction=0
39050: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=0.512, wz=-0.245, w1=0.475, h0=-0.390, h1=-0.337, ei=7.976, correction=0
39159: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=0.475, wz=-0.245, w1=0.439, h0=-0.337, h1=-0.289, ei=8.264, correction=0
39261: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=0.439, wz=0.068, w1=0.420, h0=-0.289, h1=-0.246, ei=8.510, correction=0
39367: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=0.420, wz=0.317, w1=0.415, h0=-0.246, h1=-0.202, ei=8.712, correction=0
39473: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=0.415, wz=0.568, w1=0.423, h0=-0.202, h1=-0.158, ei=8.870, correction=0
39576: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=0.423, wz=0.130, w1=0.408, h0=-0.158, h1=-0.116, ei=8.986, correction=0
39675: TaskCorrectCourse::CorrectCourse: dt=0.100, w0=0.408, wz=0.005, w1=0.388, h0=-0.116, h1=-0.077, ei=9.063, correction=0
39777: TaskCorrectCourse::CorrectCourse: dt=0.101, w0=0.388, wz=-0.370, w1=0.350, h0=-0.077, h1=-0.041, ei=9.104, correction=0
39886: TaskCorrectCourse::CorrectCourse: dt=0.109, w0=0.350, wz=0.068, w1=0.336, h0=-0.041, h1=-0.005, ei=9.109, correction=0
39996: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=0.336, wz=-0.182, w1=0.310, h0=-0.005, h1=0.029, ei=9.080, correction=0
40107: TaskCorrectCourse::CorrectCourse: dt=0.109, w0=0.310, wz=-0.370, w1=0.276, h0=0.029, h1=0.059, ei=9.020, correction=0
40207: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=0.276, wz=0.192, w1=0.272, h0=0.059, h1=0.087, ei=8.933, correction=0
40315: TaskCorrectCourse::CorrectCourse: dt=0.106, w0=0.272, wz=-0.307, w1=0.243, h0=0.087, h1=0.113, ei=8.820, correction=0
40419: TaskCorrectCourse::CorrectCourse: dt=0.105, w0=0.243, wz=0.255, w1=0.243, h0=0.113, h1=0.139, ei=8.681, correction=0
40521: TaskCorrectCourse::CorrectCourse: dt=0.103, w0=0.243, wz=0.005, w1=0.231, h0=0.139, h1=0.162, ei=8.519, correction=0
40626: TaskCorrectCourse::CorrectCourse: dt=0.104, w0=0.231, wz=0.192, w1=0.229, h0=0.162, h1=0.186, ei=8.333, correction=0
40729: TaskCorrectCourse::CorrectCourse: dt=0.102, w0=0.229, wz=-0.182, w1=0.209, h0=0.186, h1=0.208, ei=8.125, correction=0
40840: TaskCorrectCourse::CorrectCourse: dt=0.111, w0=0.209, wz=-0.058, w1=0.196, h0=0.208, h1=0.229, ei=7.896, correction=0
40950: TaskCorrectCourse::CorrectCourse: dt=0.110, w0=0.196, wz=-0.307, w1=0.170, h0=0.229, h1=0.248, ei=7.648, correction=0
